RECENT EARTHQUAKES IN TURKEY
KOERI REGIONAL EARTHQUAKE-TSUNAMI MONITORING CENTER
(QUICK EPICENTER DETERMINATIONS)
                                                        Magnitude
Date       Time      Latit(N)  Long(E)   Depth(km)     MD   ML   Mw    Region
2022.03.24 10:17:38  40.0807   28.6027        5.4      -.-  2.4  -.-   INCEALIPINAR-MUSTAFAKEMALPASA (BURSA)             Quick
2022.03.24 10:17:20  39.5122   39.6532        6.0      -.-  3.1  3.2   TATLISU-(ERZINCAN)                                Quick
2022.03.24 10:14:46  40.3905   26.2192        1.7      -.-  1.5  -.-   SAROS KORFEZI (AEGEAN SEA)                        Quick
2022.03.24 10:00:25  36.2212   33.8452        6.1      -.-  1.3  -.-   SILIFKE ACIKLARI-MERSIN (MEDITERRANEAN SEA)       Quick
2022.03.24 09:52:34  39.8075   33.0308        0.0      -.-  1.6  -.-   TABURLAR-ELMADAG (ANKARA)                         Quick
2022.03.24 09:44:49  40.4133   26.2510       11.4      -.-  1.6  -.-   SAROS KORFEZI (AEGEAN SEA)                        Quick
2022.03.24 09:25:39  37.6437   37.0190        0.0      -.-  1.4  -.-   ULUTAS-(KAHRAMANMARAS)                            Quick
2022.03.24 09:11:35  39.1038   34.6770       21.4      -.-  1.2  -.-   YURTYERI-HACIBEKTAS (NEVSEHIR)                    Quick
2022.03.24 08:54:10  39.3048   28.2943       15.9      -.-  1.4  -.-   UMURLAR-SINDIRGI (BALIKESIR)                      Quick
2022.03.24 08:50:08  40.6932   41.5680       20.6      -.-  1.4  -.-   ORMANDIBI-YUSUFELI (ARTVIN)                       Quick
2022.03.24 08:34:11  39.5850   29.4358        0.0      -.-  1.7  -.-   KAYAARASI-TAVSANLI (KUTAHYA)                      Quick
2022.03.24 08:13:10  37.8197   26.9355       11.2      -.-  1.3  -.-   SISAM ADASI (AEGEAN SEA)                          Quick
2022.03.24 08:07:37  37.0835   28.3982        9.6      -.-  1.4  -.-   ULA (MUGLA)                                       Quick
2022.03.24 07:55:17  37.2235   37.1563        0.0      -.-  1.6  -.-   ESKISARKAYA-SEHITKAMIL (GAZIANTEP)                Quick
2022.03.24 07:36:09  40.8255   41.3603       16.7      -.-  1.7  -.-   YUNCULER-YUSUFELI (ARTVIN)                        Quick
2022.03.24 07:35:59  39.1468   28.1178        7.2      -.-  1.6  -.-   SINANDEDE-SINDIRGI (BALIKESIR)                    Quick
2022.03.24 06:44:10  39.0617   41.7142       25.8      -.-  1.5  -.-   KUMLUKIYI-VARTO (MUS)                             Quick
2022.03.24 04:19:12  39.7543   23.9388       28.6      -.-  2.1  -.-   YUNANISTAN                                        Quick
2022.03.24 03:09:45  40.4235   35.5137        5.4      -.-  2.4  -.-   CAMURLU-GOYNUCEK (AMASYA)                         Quick
2022.03.24 02:18:33  36.2147   29.0543       11.0      -.-  1.5  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.24 01:59:09  39.8470   39.0145        5.0      -.-  3.6  3.6   KEDEK-KEMAH (ERZINCAN)                            Quick
2022.03.24 01:39:19  40.2918   42.4305       10.8      -.-  1.7  -.-   HANDERE-SARIKAMIS (KARS)                          Quick
2022.03.24 00:42:28  40.0687   28.6243        5.1      -.-  2.9  -.-   INCEALIPINAR-MUSTAFAKEMALPASA (BURSA)             Quick
2022.03.24 00:24:33  37.8212   27.1552        3.5      -.-  1.8  -.-   KUSADASI KORFEZI (AEGEAN SEA)                     Quick
2022.03.24 00:23:43  37.5628   29.5707        7.2      -.-  2.0  -.-   DUDEN-YESILOVA (BURDUR)                           Quick
2022.03.23 22:31:37  37.3657   35.1353       15.3      -.-  2.2  -.-   CUKUR-KARAISALI (ADANA)                           Quick
2022.03.23 22:11:21  40.7718   43.1880       27.2      -.-  1.8  -.-   KIRCICEGI-SUSUZ (KARS)                            Quick
2022.03.23 22:08:53  36.8092   30.5833       12.4      -.-  1.6  -.-   HACISEKILILER-KONYAALTI (ANTALYA)                 Quick
2022.03.23 21:17:24  40.2047   35.2900        2.1      -.-  2.1  -.-   ASAGIKUYUCAK-AYDINCIK (YOZGAT)                    Quick
2022.03.23 21:13:38  36.8543   28.0565        5.0      -.-  1.1  -.-   GOKOVA KORFEZI (MEDITERRANEAN SEA)                Quick
2022.03.23 20:52:46  35.0578   23.3592       68.1      -.-  3.1  -.-   GIRIT ADASI (MEDITERRANEAN SEA)                   Quick
2022.03.23 20:38:21  40.3502   25.7763       15.5      -.-  1.4  -.-   AEGEAN SEA                                        Quick
2022.03.23 20:03:15  38.3142   38.8133       11.1      -.-  2.0  -.-   BOLUKKAYA-PUTURGE (MALATYA)                       Quick
2022.03.23 20:01:40  34.9747   26.4390       10.2      -.-  2.4  -.-   GIRIT ADASI ACIKLARI (MEDITERRANEAN SEA)          Quick
2022.03.23 19:43:50  40.7855   27.4470       14.3      -.-  1.7  -.-   YENIKOY ACIKLARI -TEKIRDAG (MARMARA SEA)          Quick
2022.03.23 19:15:23  36.8532   28.0628        5.0      -.-  1.2  -.-   GOKOVA KORFEZI (MEDITERRANEAN SEA)                Quick
2022.03.23 18:57:48  38.7650   25.4988        9.4      -.-  2.7  -.-   AEGEAN SEA                                        Quick
2022.03.23 18:23:04  36.0855   29.1740       21.8      -.-  1.5  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.23 18:11:53  37.1362   28.9283       10.9      -.-  1.6  -.-   ESENLER-BEYAGAC (DENIZLI)                         Quick
2022.03.23 17:29:59  37.8847   26.9843        4.0      -.-  1.7  -.-   KUSADASI KORFEZI (AEGEAN SEA)                     Quick
2022.03.23 17:19:50  37.8833   26.9813        5.3      -.-  1.9  -.-   KUSADASI KORFEZI (AEGEAN SEA)                     Quick
2022.03.23 17:15:22  37.9243   35.6332       19.1      -.-  1.1  -.-   CONDU-FEKE (ADANA)                                Quick
2022.03.23 17:10:33  41.1252   43.9055        5.0      -.-  3.7  -.-   ERMENISTAN-GURCISTAN SINIR BOLGESI                Quick
2022.03.23 16:41:09  36.3713   27.0967        5.3      -.-  2.5  -.-   ONIKI ADALAR (MEDITERRANEAN SEA)                  Quick
2022.03.23 15:08:46  40.2932   27.4172        5.8      -.-  1.9  -.-   GERLENGEC-BIGA (CANAKKALE)                        Quick
2022.03.23 14:48:07  36.7328   38.4465        5.6      -.-  1.8  -.-   TURKIYE-SURIYE SINIR BOLGESI                      Quick
2022.03.23 13:43:53  36.8950   34.5805        0.0      -.-  1.9  -.-   RESULKOY-TOROSLAR (MERSIN)                        Quick
2022.03.23 12:26:13  38.3372   38.7948        5.0      -.-  1.5  -.-   CANAKCI-KALE (MALATYA)                            Quick
2022.03.23 12:18:47  38.2793   38.7803        5.0      -.-  1.7  -.-   KARSIYAKA-PUTURGE (MALATYA)                       Quick
2022.03.23 12:09:46  39.0500   26.7613        5.0      -.-  2.4  -.-   DIKILI ACIKLARI-IZMIR (AEGEAN SEA)                Quick
2022.03.23 11:58:44  37.9215   29.3050        5.1      -.-  1.0  -.-   BAKLANCAKIRLAR-CAL (DENIZLI)                      Quick
2022.03.23 10:40:14  39.3772   40.6803        5.3      -.-  1.7  -.-   DINARBEY-YEDISU (BINGOL)                          Quick
2022.03.23 10:06:10  37.0172   28.3563        7.4      -.-  1.8  -.-   GOKCE-ULA (MUGLA)                                 Quick
2022.03.23 09:41:04  39.3045   33.4233        0.0      -.-  1.2  -.-   BEKTASLI-BALA (ANKARA)                            Quick
2022.03.23 09:34:18  37.2907   31.9000        0.0      -.-  2.0  -.-   MADENLI-SEYDISEHIR (KONYA)                        Quick
2022.03.23 08:43:11  39.4577   33.4918        8.8      -.-  1.6  -.-   CELEBI (KIRIKKALE)                                Quick
2022.03.23 07:55:51  40.0835   28.6568        7.7      -.-  1.9  -.-   DOGANALAN-MUSTAFAKEMALPASA (BURSA)                Quick
2022.03.23 07:21:50  37.9968   28.3952       13.3      -.-  1.7  -.-   GEDIK-NAZILLI (AYDIN)                             Quick
2022.03.23 07:20:22  37.9665   34.8038        0.0      -.-  0.9  -.-   GUMUSLER-(NIGDE)                                  Quick
2022.03.23 07:10:13  40.0925   28.6288        4.2      -.-  2.5  -.-   ONAC-MUSTAFAKEMALPASA (BURSA)                     Quick
2022.03.23 06:53:07  37.9522   31.0523        3.5      -.-  1.6  -.-   SARIIDRIS-EGIRDIR (ISPARTA)                       Quick
2022.03.23 06:34:29  38.2960   38.7660        9.4      -.-  2.5  -.-   KARSIYAKA-PUTURGE (MALATYA)                       Quick
2022.03.23 05:53:17  38.0090   28.4155        4.7      -.-  3.7  3.8   BEKIRLER-NAZILLI (AYDIN)                          Quick
2022.03.23 05:37:42  37.8820   26.8787        4.4      -.-  1.9  -.-   KUSADASI KORFEZI (AEGEAN SEA)                     Quick
2022.03.23 04:29:52  38.9587   26.0673        7.9      -.-  2.1  -.-   MIDILLI ADASI GUNEYI (AEGEAN SEA)                 Quick
2022.03.23 03:28:29  37.0887   28.3973        7.7      -.-  2.4  -.-   ULA (MUGLA)                                       Quick
2022.03.23 01:47:41  39.9247   39.5217       14.5      -.-  1.6  -.-   BELENLI-KELKIT (GUMUSHANE)                        Quick
2022.03.23 01:44:35  35.2058   25.2777       13.6      -.-  2.3  -.-   GIRIT ADASI (MEDITERRANEAN SEA)                   Quick
2022.03.23 01:31:51  37.0763   28.3830        6.0      -.-  2.6  -.-   KIZILAGAC-ULA (MUGLA)                             Quick
2022.03.23 00:43:40  40.8375   28.1718       13.4      -.-  1.7  -.-   MARMARA SEA                                       Quick
2022.03.23 00:41:56  37.6503   31.5445        5.3      -.-  1.5  -.-   USTUNLER-BEYSEHIR (KONYA)                         Quick
2022.03.23 00:24:48  35.7990   24.4140       22.7      -.-  3.5  3.4   GIRIT ADASI (MEDITERRANEAN SEA)                   Quick
2022.03.22 22:47:28  38.3948   39.0672       10.3      -.-  1.3  -.-   KALABA-SIVRICE (ELAZIG)                           Quick
2022.03.22 21:42:08  40.1242   31.6765        7.9      -.-  1.7  -.-   CAYIRHAN-NALLIHAN (ANKARA)                        Quick
2022.03.22 21:34:18  39.9073   39.5115        1.2      -.-  2.6  -.-   BINDAL-KELKIT (GUMUSHANE)                         Quick
2022.03.22 21:29:31  40.2348   31.8532        5.9      -.-  1.9  -.-   BASOREN-BEYPAZARI (ANKARA)                        Quick
2022.03.22 19:59:48  40.1363   41.1455        6.7      -.-  2.2  -.-   KAVAKLIDERE-AZIZIYE (ERZURUM)                     Quick
2022.03.22 19:44:25  40.4033   26.0903       13.4      -.-  2.9  -.-   SAROS KORFEZI (AEGEAN SEA)                        Quick
2022.03.22 19:39:46  40.6668   27.7935        9.9      -.-  2.1  -.-   ASMALI-MARMARA (BALIKESIR)                        Quick
2022.03.22 19:30:29  35.0743   26.4478        8.5      -.-  3.3  3.5   GIRIT ADASI (MEDITERRANEAN SEA)                   Quick
2022.03.22 16:41:51  39.4202   32.9745        4.6      -.-  2.9  -.-   YENIYAPANCARSAK-BALA (ANKARA)                     Quick
2022.03.22 16:06:12  38.7487   31.2312        8.0      -.-  1.7  -.-   BUYUKKARABAG-BOLVADIN (AFYONKARAHISAR)            Quick
2022.03.22 15:25:22  34.7093   26.9792        9.6      -.-  3.8  4.0   GIRIT ADASI ACIKLARI (MEDITERRANEAN SEA)          Quick
2022.03.22 15:10:43  38.1772   30.1685        5.0      -.-  1.2  -.-   CAGLAYAN-DINAR (AFYONKARAHISAR)                   Quick
2022.03.22 14:56:29  37.8007   27.6223        2.6      -.-  2.1  -.-   TURANLAR-GERMENCIK (AYDIN)                        Quick
2022.03.22 14:42:54  37.1365   28.6960        3.0      -.-  1.6  -.-   TURGUT-ULA (MUGLA)                                Quick
2022.03.22 14:22:44  38.8835   43.4967        5.0      -.-  2.4  -.-   ERMISLER-(VAN)                                    Quick
2022.03.22 14:12:52  41.1245   40.8412        4.1      -.-  1.7  -.-   YAVUZ-PAZAR (RIZE)                                Quick
2022.03.22 14:10:55  40.0655   28.6430        7.4      -.-  4.2  -.-   KOREKEM-MUSTAFAKEMALPASA (BURSA)                  Quick
2022.03.22 14:04:29  34.9103   23.4018        9.8      -.-  3.2  -.-   GIRIT ADASI (MEDITERRANEAN SEA)                   Quick
2022.03.22 14:02:30  34.8408   23.2198       16.7      -.-  3.7  -.-   GIRIT ADASI (MEDITERRANEAN SEA)                   Quick
2022.03.22 12:04:35  36.0900   28.6787       24.8      -.-  2.1  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.22 11:18:20  35.7438   23.4105        5.0      -.-  3.3  -.-   GIRIT ADASI (MEDITERRANEAN SEA)                   Quick
2022.03.22 10:12:45  38.1920   34.3117       10.3      -.-  1.8  -.-   KITRELI-CIFTLIK (NIGDE)                           Quick
2022.03.22 09:50:27  35.2698   25.2948       15.5      -.-  2.4  -.-   GIRIT ADASI (MEDITERRANEAN SEA)                   Quick
2022.03.22 09:35:24  37.2900   31.8898        0.0      -.-  2.0  -.-   MADENLI-SEYDISEHIR (KONYA)                        Quick
2022.03.22 09:34:06  38.0387   32.8590        0.0      -.-  1.5  -.-   ZENCIRLI-KARATAY (KONYA)                          Quick
2022.03.22 08:51:43  40.1345   41.1345        2.8      -.-  1.8  -.-   KAVAKLIDERE-AZIZIYE (ERZURUM)                     Quick
2022.03.22 08:46:22  40.0902   38.8887        9.3      -.-  2.0  -.-   YENICE-CAMOLUK (GIRESUN)                          Quick
2022.03.22 08:44:49  40.0468   28.6087        5.4      -.-  1.5  -.-   KILLIK-MUSTAFAKEMALPASA (BURSA)                   Quick
2022.03.22 08:31:55  39.7897   30.4778        0.0      -.-  1.9  -.-   TEPEBASI (ESKISEHIR)                              Quick
2022.03.22 07:14:30  40.1195   32.1370       11.4      -.-  2.1  -.-   AKKAYA-AYAS (ANKARA)                              Quick
2022.03.22 06:28:55  35.9938   28.9723       14.0      -.-  1.9  -.-   MEDITERRANEAN SEA                                 Quick
2022.03.22 05:39:01  39.0113   27.8443        5.5      -.-  1.9  -.-   GOKCEAHMET-AKHISAR (MANISA)                       Quick
2022.03.22 04:22:09  40.0638   28.6380       14.4      -.-  3.9  -.-   KOREKEM-MUSTAFAKEMALPASA (BURSA)                  Quick
2022.03.22 01:53:52  36.9967   28.4085        5.0      -.-  1.0  -.-   YESILCAM-ULA (MUGLA)                              Quick
2022.03.22 01:22:40  36.3300   28.2335        5.0      -.-  2.0  -.-   RODOS ADASI (MEDITERRANEAN SEA)                   Quick
2022.03.21 23:03:02  40.4430   42.2803        8.6      -.-  2.0  -.-   BEREKETLI-SENKAYA (ERZURUM)                       Quick
2022.03.21 19:16:53  39.3060   27.6130        8.3      -.-  1.4  -.-   KIZILOREN-SOMA (MANISA)                           Quick
2022.03.21 18:59:47  37.2343   28.4278        6.3      -.-  2.2  -.-   ORTAKOY-(MUGLA)                                   Quick
2022.03.21 18:55:03  38.1175   38.3968        5.0      -.-  2.5  -.-   SALKONAK-YESILYURT (MALATYA)                      Quick
2022.03.21 18:29:51  37.9290   27.1827        9.1      -.-  1.8  -.-   KUSADASI KORFEZI (AEGEAN SEA)                     Quick
2022.03.21 18:13:58  39.4755   32.9527        8.6      -.-  1.6  -.-   KOCYAYLA-BALA (ANKARA)                            Quick
2022.03.21 17:59:51  36.5937   28.8452        6.2      -.-  1.7  -.-   FETHIYE KORFEZI (MEDITERRANEAN SEA)               Quick
2022.03.21 17:59:13  36.5738   28.8317        9.5      -.-  2.1  -.-   FETHIYE KORFEZI (MEDITERRANEAN SEA)               Quick
2022.03.21 14:53:37  39.1032   33.1967        5.0      -.-  1.6  -.-   AKIN-SEREFLIKOCHISAR (ANKARA)                     Quick
2022.03.21 14:18:43  39.5872   41.1222       21.4      -.-  2.1  -.-   TURNAGOL-TEKMAN (ERZURUM)                         Quick
2022.03.21 12:55:13  40.7662   41.2693        5.3      -.-  1.7  -.-   DOKUMACILAR-YUSUFELI (ARTVIN)                     Quick
2022.03.21 11:48:31  41.2938   43.3320       20.8      -.-  2.1  -.-   KENARDERE-CILDIR (ARDAHAN)                        Quick
2022.03.21 11:26:47  37.8608   26.8697        8.6      -.-  2.8  -.-   KUSADASI KORFEZI (AEGEAN SEA)                     Quick
2022.03.21 10:47:50  37.7820   36.3083        9.4      -.-  2.0  -.-   CIGSAR-ANDIRIN (KAHRAMANMARAS)                    Quick
2022.03.21 09:55:49  39.8293   39.0408        7.5      -.-  2.1  -.-   KEDEK-KEMAH (ERZINCAN)                            Quick
2022.03.21 09:50:22  37.3415   37.0957        5.0      -.-  1.2  -.-   SARIERIK-PAZARCIK (KAHRAMANMARAS)                 Quick
2022.03.21 09:12:19  37.3728   37.3228       10.6      -.-  1.2  -.-   EGRICE-PAZARCIK (KAHRAMANMARAS)                   Quick
2022.03.21 08:54:57  37.9345   26.6818        4.6      -.-  2.1  -.-   AEGEAN SEA                                        Quick
2022.03.21 08:38:29  36.6695   29.7467        3.9      -.-  1.5  -.-   ISLAMLAR-ELMALI (ANTALYA)                         Quick
2022.03.21 08:24:32  37.9562   26.7418        5.0      -.-  1.6  -.-   AEGEAN SEA                                        Quick
2022.03.21 08:18:32  40.0602   41.1037       13.1      -.-  1.5  -.-   KAVAKLIDERE-AZIZIYE (ERZURUM)                     Quick
2022.03.21 07:39:45  36.4867   21.5875       25.2      -.-  4.0  4.3   YUNANISTAN                                        Quick
2022.03.21 06:07:13  37.2110   30.4843        9.4      -.-  1.7  -.-   BADEMAGACI-DOSEMEALTI (ANTALYA)                   Quick
2022.03.21 05:50:46  41.0418   42.9792        4.9      -.-  1.6  -.-   TUNCOLUK-(ARDAHAN)                                Quick
2022.03.21 05:19:18  38.9028   43.4397        4.2      -.-  2.0  -.-   VAN GOLU                                          Quick
2022.03.21 04:08:22  38.3650   36.4343        3.7      -.-  1.6  -.-   KAMER-SARIZ (KAYSERI)                             Quick
2022.03.21 04:01:42  38.2633   38.8223        5.0      -.-  1.7  -.-   AKTARLI-PUTURGE (MALATYA)                         Quick
2022.03.21 03:21:03  39.8472   39.0880        9.9      -.-  2.2  -.-   CALIKLAR-KEMAH (ERZINCAN)                         Quick
2022.03.21 02:30:27  38.2592   38.6027        5.0      -.-  1.6  -.-   PELITLI-(MALATYA)                                 Quick
2022.03.21 01:39:35  37.7445   26.9255       17.4      -.-  1.6  -.-   SISAM ADASI (AEGEAN SEA)                          Quick
2022.03.20 22:45:00  39.0198   27.8600        9.9      -.-  2.1  -.-   GOKCEAHMET-AKHISAR (MANISA)                       Quick
2022.03.20 22:12:27  40.2077   27.3760       16.1      -.-  1.8  -.-   SAZOBA-BIGA (CANAKKALE)                           Quick
2022.03.20 22:06:52  40.7183   42.1858        9.8      -.-  1.6  -.-   TOKLU-OLTU (ERZURUM)                              Quick
2022.03.20 22:06:17  37.9280   26.6173       13.7      -.-  1.9  -.-   AEGEAN SEA                                        Quick
2022.03.20 20:51:49  38.3878   25.3223        5.0      -.-  3.2  3.3   AEGEAN SEA                                        Quick
2022.03.20 20:45:59  37.9177   26.6368        7.9      -.-  1.9  -.-   AEGEAN SEA                                        Quick
2022.03.20 20:43:17  37.9005   26.6243        7.3      -.-  2.1  -.-   AEGEAN SEA                                        Quick
